# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 150, Execution time: 102.630555 s, Slave processes: 5
# X Y
0 -65.000000
1 34.237779
2 -68.267357
3 -48.170648
4 -39.646243
5 -59.692929
6 22.720391
7 -65.299407
8 -46.227950
9 -44.144868
10 -58.293093
11 20.069402
12 -65.101887
13 -43.950206
14 -49.400683
15 -57.051615
16 14.161562
17 -64.788163
18 -40.930438
19 -54.038755
20 -55.771299
21 5.793765
22 -64.277722
23 -36.435944
24 -57.816172
25 -54.447807
26 -3.671305
27 -63.602725
28 -28.852212
29 -60.667657
30 -53.079803
31 -13.176739
32 -62.792032
33 -15.702806
34 -62.677904
35 -51.658453
36 -22.026390
37 -61.868698
38 1.581377
39 -63.996996
40 -50.162447
41 -29.834094
42 -60.851386
43 15.282803
44 -64.771590
45 -48.549479
46 -36.602326
47 -59.755065
48 21.385127
49 -65.121260
50 -46.740685
51 -42.624634
52 -58.592180
53 20.968933
54 -65.137196
55 -44.588810
56 -48.088060
57 -57.372747
58 15.972406
59 -64.888116
60 -41.807742
61 -52.922227
62 -56.104424
63 8.098956
64 -64.425882
65 -37.799169
66 -56.934427
67 -54.791984
68 -1.199477
69 -63.790155
70 -31.236528
71 -60.020530
72 -53.435890
73 -10.774858
74 -63.011951
75 -19.681465
76 -62.233633
77 -52.029673
78 -19.841777
79 -62.115601
80 -2.848663
81 -63.715482
82 -50.555857
83 -27.935154
84 -61.120876
85 12.458909
86 -64.617376
87 -48.978622
88 -34.947068
89 -60.043593
90 20.518165
91 -65.066472
92 -47.230683
93 -41.133390
94 -58.896746
95 21.587354
96 -65.160822
97 -45.186869
98 -46.737537
99 -57.691023
