# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 100, Dendrites: 15, Execution time: 84.338491 s, Slave processes: 5
# X Y
0 -65.000000
1 -63.088156
2 -59.780496
3 -55.555722
4 36.989313
5 -72.391025
6 -66.337065
7 -62.246076
8 -58.874436
9 -54.547333
10 26.644018
11 -71.682912
12 -65.624271
13 -61.714432
14 -58.332703
15 -53.459384
16 1.161453
17 -70.931487
18 -64.935648
19 -61.211593
20 -57.792614
21 -51.935851
22 -23.136610
23 -69.924137
24 -64.299684
25 -60.715282
26 -57.225739
27 -49.316783
28 -42.428075
29 -68.880977
30 -63.705969
31 -60.220929
32 -56.618284
33 -42.083238
34 -61.152422
35 -67.893594
36 -63.144442
37 -59.725160
38 -55.950777
39 18.240449
40 -69.756791
41 -66.991139
42 -62.606923
43 -59.224434
44 -55.191458
45 40.160837
46 -71.685592
47 -66.175348
48 -62.086892
49 -58.714617
50 -54.283568
51 20.847454
52 -71.519392
53 -65.436681
54 -61.579131
55 -58.190508
56 -53.112269
57 -5.778916
58 -70.676849
59 -64.762042
60 -61.079372
61 -57.645200
62 -51.397184
63 -28.536675
64 -69.645226
65 -64.138360
66 -60.583962
67 -57.069047
68 -48.189590
69 -47.694649
70 -68.611427
71 -63.554095
72 -60.089562
73 -56.447915
74 -36.814972
75 -64.550749
76 -67.645294
77 -62.999667
78 -59.592839
79 -55.759840
80 36.660360
81 -70.637243
82 -66.766343
83 -62.467367
84 -59.090137
85 -54.968131
86 36.581821
87 -71.758533
88 -65.972201
89 -61.951057
90 -58.577089
91 -54.005299
92 13.877186
93 -71.333003
94 -65.251854
95 -61.445806
96 -58.048115
97 -52.728973
98 -12.429737
99 -70.410505
