# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 1000, Dendrites: 6, Execution time: 249.414926 s, Slave processes: 5
# X Y
0 -65.000000
1 -64.972889
2 -64.951289
3 -64.932657
4 -64.916145
5 -64.901143
6 -64.886912
7 -64.872496
8 -64.856835
9 -64.838928
10 -64.817960
11 -64.793357
12 -64.764791
13 -64.732154
14 -64.695521
15 -64.655098
16 -64.611191
17 -64.564162
18 -64.514409
19 -64.462340
20 -64.408355
21 -64.352842
22 -64.296164
23 -64.238655
24 -64.180621
25 -64.122333
26 -64.064035
27 -64.005939
28 -63.948231
29 -63.891069
30 -63.834589
31 -63.778905
32 -63.724110
33 -63.670282
34 -63.617482
35 -63.565757
36 -63.515143
37 -63.465665
38 -63.417340
39 -63.370175
40 -63.324173
41 -63.279329
42 -63.235635
43 -63.193077
44 -63.151639
45 -63.111302
46 -63.072045
47 -63.033844
48 -62.996674
49 -62.960510
50 -62.925326
51 -62.891094
52 -62.857787
53 -62.825377
54 -62.793837
55 -62.763140
56 -62.733259
57 -62.704168
58 -62.675839
59 -62.648247
60 -62.621367
61 -62.595175
62 -62.569646
63 -62.544758
64 -62.520487
65 -62.496811
66 -62.473709
67 -62.451161
68 -62.429146
69 -62.407644
70 -62.386638
71 -62.366108
72 -62.346038
73 -62.326409
74 -62.307207
75 -62.288414
76 -62.270016
77 -62.251999
78 -62.234347
79 -62.217046
80 -62.200085
81 -62.183450
82 -62.167128
83 -62.151107
84 -62.135377
85 -62.119926
86 -62.104744
87 -62.089819
88 -62.075142
89 -62.060704
90 -62.046494
91 -62.032504
92 -62.018725
93 -62.005149
94 -61.991768
95 -61.978572
96 -61.965556
97 -61.952711
98 -61.940030
99 -61.927506
