# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 100, Dendrites: 15, Execution time: 58.933703 s, Slave processes: 12
# X Y
0 -65.000000
1 -63.088168
2 -59.780513
3 -55.555754
4 36.989930
5 -72.391023
6 -66.337097
7 -62.246100
8 -58.874463
9 -54.547386
10 26.645327
11 -71.682939
12 -65.624314
13 -61.714465
14 -58.332741
15 -53.459477
16 1.163448
17 -70.931557
18 -64.935701
19 -61.211635
20 -57.792664
21 -51.936027
22 -23.134636
23 -69.924236
24 -64.299744
25 -60.715333
26 -57.225803
27 -49.317198
28 -42.425908
29 -68.881092
30 -63.706037
31 -60.220990
32 -56.618365
33 -42.085117
34 -61.150525
35 -67.893719
36 -63.144518
37 -59.725231
38 -55.950881
39 18.225648
40 -69.756192
41 -66.991269
42 -62.607006
43 -59.224515
44 -55.191595
45 40.162629
46 -71.685509
47 -66.175479
48 -62.086982
49 -58.714710
50 -54.283755
51 20.852176
52 -71.519509
53 -65.436814
54 -61.579229
55 -58.190615
56 -53.112548
57 -5.773673
58 -70.677051
59 -64.762177
60 -61.079479
61 -57.645323
62 -51.397669
63 -28.532337
64 -69.645461
65 -64.138497
66 -60.584078
67 -57.069189
68 -48.190756
69 -47.689816
70 -68.611671
71 -63.554236
72 -60.089688
73 -56.448083
74 -36.821965
75 -64.547897
76 -67.645535
77 -62.999811
78 -59.592975
79 -55.760042
80 36.649544
81 -70.636505
82 -66.766577
83 -62.467517
84 -59.090285
85 -54.968385
86 36.586567
87 -71.758513
88 -65.972427
89 -61.951213
90 -58.577251
91 -54.005640
92 13.885623
93 -71.333246
94 -65.252073
95 -61.445969
96 -58.048293
97 -52.729480
98 -12.421643
99 -70.410845
