# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 15, Execution time: 17.484443 s, Slave processes: 5
# X Y
0 -65.000000
1 -58.162247
2 48.151192
3 -80.828259
4 -79.330834
5 -72.227466
6 -65.279444
7 -58.455418
8 34.874082
9 -79.002646
10 -79.573541
11 -72.501317
12 -65.542885
13 -58.736509
14 3.564197
15 -77.380795
16 -79.831616
17 -72.778001
18 -65.807890
19 -59.014150
20 -23.963413
21 -75.169297
22 -80.086542
23 -73.055171
24 -66.073435
25 -59.288801
26 -36.698366
27 -72.112010
28 -80.337141
29 -73.332726
30 -66.339497
31 -59.560933
32 -42.574684
33 -67.951389
34 -80.582696
35 -73.610616
36 -66.606063
37 -59.830942
38 -45.848817
39 -62.547701
40 -80.822430
41 -73.888807
42 -66.873140
43 -60.099184
44 -47.958722
45 -56.127224
46 -81.055446
47 -74.167261
48 -67.140729
49 -60.365965
50 -49.459823
51 -49.354765
52 -81.280707
53 -74.445932
54 -67.408829
55 -60.631549
56 -50.604291
57 -42.907651
58 -81.497003
59 -74.724761
60 -67.677432
61 -60.896155
62 -51.521929
63 -37.005358
64 -81.702937
65 -75.003690
66 -67.946532
67 -61.159980
68 -52.286228
69 -31.416868
70 -81.896859
71 -75.282640
72 -68.216109
73 -61.423177
74 -52.941903
75 -25.729227
76 -82.076836
77 -75.561532
78 -68.486149
79 -61.685886
80 -53.517795
81 -19.647528
82 -82.240563
83 -75.840263
84 -68.756625
85 -61.948213
86 -54.033352
87 -13.120815
88 -82.385302
89 -76.118733
90 -69.027514
91 -62.210254
92 -54.502216
93 -6.194380
94 -82.507764
95 -76.396839
96 -69.298805
97 -62.472101
98 -54.934269
99 1.067039
