# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 150, Execution time: 389.023796 s, Slave processes: 0
# X Y
0 -65.000000
1 34.231511
2 -68.267688
3 -48.168927
4 -39.657841
5 -59.691133
6 22.719284
7 -65.299828
8 -46.222096
9 -44.165479
10 -58.289008
11 20.049065
12 -65.101263
13 -43.937765
14 -49.428063
15 -57.045059
16 14.113059
17 -64.785737
18 -40.906039
19 -54.069436
20 -55.762126
21 5.717394
22 -64.273030
23 -36.386455
24 -57.846081
25 -54.435847
26 -3.769603
27 -63.595411
28 -28.745672
29 -60.693810
30 -53.064827
31 -13.288369
32 -62.781888
33 -15.500285
34 -62.698767
35 -51.640083
36 -22.142516
37 -61.855552
38 1.821466
39 -64.011966
40 -50.139954
41 -29.947957
42 -60.835118
43 15.441756
44 -64.780642
45 -48.521508
46 -36.713493
47 -59.735608
48 21.427519
49 -65.124522
50 -46.704643
51 -42.735460
52 -58.569464
53 20.905573
54 -65.134841
55 -44.539560
56 -48.197352
57 -57.346755
58 15.822762
59 -64.880302
60 -41.734470
61 -53.024072
62 -56.075111
63 7.887006
64 -64.412821
65 -37.677365
66 -57.021915
67 -54.759238
68 -1.447756
69 -63.772028
70 -31.009062
71 -60.089991
72 -53.399459
73 -11.035691
74 -62.988953
75 -19.264335
76 -62.285076
77 -51.989052
78 -20.096427
79 -62.087910
80 -2.322836
81 -63.750614
82 -50.510009
83 -28.170958
84 -61.088644
85 12.836345
86 -64.638359
87 -48.925604
88 -35.163853
89 -60.006971
90 20.655954
91 -65.075213
92 -47.166818
93 -41.338680
94 -58.855851
95 21.518554
96 -65.158855
97 -45.105091
98 -46.933335
99 -57.645983
