# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 100, Dendrites: 36, Execution time: 127.711476 s, Slave processes: 10
# X Y
0 -65.000000
1 -62.007442
2 -57.280956
3 -44.121985
4 -44.967979
5 -60.144307
6 -55.441686
7 -47.085155
8 -40.628835
9 -59.638153
10 -55.126238
11 -46.306453
12 -42.949468
13 -59.411251
14 -54.942282
15 -45.161592
16 -46.011876
17 -59.223262
18 -54.774561
19 -43.643474
20 -48.982909
21 -59.041191
22 -54.606141
23 -41.558937
24 -51.690909
25 -58.861718
26 -54.434880
27 -38.516227
28 -54.045661
29 -58.684607
30 -54.260168
31 -33.727848
32 -56.002298
33 -58.509887
34 -54.081526
35 -25.685454
36 -57.562955
37 -58.337553
38 -53.898444
39 -12.718487
40 -58.765274
41 -58.167557
42 -53.710355
43 3.483427
44 -59.664144
45 -57.999805
46 -53.516614
47 16.925871
48 -60.316774
49 -57.834174
50 -53.316490
51 24.308033
52 -60.774492
53 -57.670515
54 -53.109141
55 26.775878
56 -61.079902
57 -57.508659
58 -52.893595
59 26.147934
60 -61.266996
61 -57.348423
62 -52.668715
63 23.553263
64 -61.362403
65 -57.189611
66 -52.433165
67 19.631739
68 -61.386859
69 -57.032022
70 -52.185356
71 14.805566
72 -61.356511
73 -56.875446
74 -51.923387
75 9.403694
76 -61.283973
77 -56.719670
78 -51.644948
79 3.701174
80 -61.179127
81 -56.564476
82 -51.347212
83 -2.074910
84 -61.049745
85 -56.409643
86 -51.026666
87 -7.748249
88 -60.901950
89 -56.254944
90 -50.678888
91 -13.192799
92 -60.740570
93 -56.100151
94 -50.298224
95 -18.321085
96 -60.569416
97 -55.945028
98 -49.877316
99 -23.066897
