# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 1499, Execution time: 855.861892 s, Slave processes: 5
# X Y
0 -65.000000
1 36.758227
2 -23.961098
3 -27.239127
4 -21.688211
5 -23.529250
6 -23.327798
7 -23.216066
8 -23.276445
9 -23.264153
10 -23.262895
11 -23.264564
12 -23.264053
13 -23.264084
14 -23.264122
15 -23.264104
16 -23.264107
17 -23.264108
18 -23.264107
19 -23.264107
20 -23.264107
21 -23.264107
22 -23.264107
23 -23.264107
24 -23.264107
25 -23.264107
26 -23.264107
27 -23.264107
28 -23.264107
29 -23.264107
30 -23.264107
31 -23.264107
32 -23.264107
33 -23.264107
34 -23.264107
35 -23.264107
36 -23.264107
37 -23.264107
38 -23.264107
39 -23.264107
40 -23.264107
41 -23.264107
42 -23.264107
43 -23.264107
44 -23.264107
45 -23.264107
46 -23.264107
47 -23.264107
48 -23.264107
49 -23.264107
50 -23.264107
51 -23.264107
52 -23.264107
53 -23.264107
54 -23.264107
55 -23.264107
56 -23.264107
57 -23.264107
58 -23.264107
59 -23.264107
60 -23.264107
61 -23.264107
62 -23.264107
63 -23.264107
64 -23.264107
65 -23.264107
66 -23.264107
67 -23.264107
68 -23.264107
69 -23.264107
70 -23.264107
71 -23.264107
72 -23.264107
73 -23.264107
74 -23.264107
75 -23.264107
76 -23.264107
77 -23.264107
78 -23.264107
79 -23.264107
80 -23.264107
81 -23.264107
82 -23.264107
83 -23.264107
84 -23.264107
85 -23.264107
86 -23.264107
87 -23.264107
88 -23.264107
89 -23.264107
90 -23.264107
91 -23.264107
92 -23.264107
93 -23.264107
94 -23.264107
95 -23.264107
96 -23.264107
97 -23.264107
98 -23.264107
99 -23.264107
