# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 1500, Execution time: 984.075078 s, Slave processes: 5
# X Y
0 -65.000000
1 36.753835
2 -23.935377
3 -27.235534
4 -21.682190
5 -23.519307
6 -23.320410
7 -23.208080
8 -23.268371
9 -23.256199
10 -23.254900
11 -23.256572
12 -23.256064
13 -23.256094
14 -23.256132
15 -23.256115
16 -23.256118
17 -23.256118
18 -23.256118
19 -23.256118
20 -23.256118
21 -23.256118
22 -23.256118
23 -23.256118
24 -23.256118
25 -23.256118
26 -23.256118
27 -23.256118
28 -23.256118
29 -23.256118
30 -23.256118
31 -23.256118
32 -23.256118
33 -23.256118
34 -23.256118
35 -23.256118
36 -23.256118
37 -23.256118
38 -23.256118
39 -23.256118
40 -23.256118
41 -23.256118
42 -23.256118
43 -23.256118
44 -23.256118
45 -23.256118
46 -23.256118
47 -23.256118
48 -23.256118
49 -23.256118
50 -23.256118
51 -23.256118
52 -23.256118
53 -23.256118
54 -23.256118
55 -23.256118
56 -23.256118
57 -23.256118
58 -23.256118
59 -23.256118
60 -23.256118
61 -23.256118
62 -23.256118
63 -23.256118
64 -23.256118
65 -23.256118
66 -23.256118
67 -23.256118
68 -23.256118
69 -23.256118
70 -23.256118
71 -23.256118
72 -23.256118
73 -23.256118
74 -23.256118
75 -23.256118
76 -23.256118
77 -23.256118
78 -23.256118
79 -23.256118
80 -23.256118
81 -23.256118
82 -23.256118
83 -23.256118
84 -23.256118
85 -23.256118
86 -23.256118
87 -23.256118
88 -23.256118
89 -23.256118
90 -23.256118
91 -23.256118
92 -23.256118
93 -23.256118
94 -23.256118
95 -23.256118
96 -23.256118
97 -23.256118
98 -23.256118
99 -23.256118
